participant_id,additional_doses,ad_recall,ad_emotion,trust_medical_endline,trust_government_endline,trust_pharma_endline,trust_media_endline,understand_vaccines_endline,vaccine_immunity_endline,personal_choice_endline,social_influence_endline,social_media_impact_endline,external_pressure_endline,judged_endline,bad_reaction_endline,variant_concern_endline,safety_concern_endline,conflicting_info_endline,short_term_effects_endline,long_term_effects_endline,risk_exaggerated_endline,preventive_measures_endline,access_delay_endline,incentives_help_endline,overall_view_change
178,No,No,No strong feelings (neutral),3,3,1,4,5,2,3,1,4,4,4,5,5,5,5,4,1,4,2,5,4,Does not change
3970,No,No,No strong feelings (neutral),1,3,2,4,2,2,3,4,4,4,5,3,5,5,4,4,5,5,3,4,1,Does not change
754,No,Yes,No strong feelings (neutral),3,3,3,2,5,5,3,4,4,2,1,1,4,2,1,4,4,2,2,3,4,Does not change
2516,Yes,No,More confident in vaccines,2,4,5,5,3,5,3,2,3,2,2,4,1,2,2,3,2,3,3,5,1,Much more positive
2702,Yes,Yes,More confident in vaccines,3,4,5,2,5,5,4,3,1,4,4,2,1,2,4,4,2,2,2,1,1,Does not change
966,Yes,Yes,No strong feelings (neutral),4,1,2,1,4,3,3,2,5,1,4,2,4,1,3,2,3,1,2,1,1,Positive
2382,No,No,No strong feelings (neutral),4,2,4,5,3,4,1,4,2,1,4,1,5,3,4,5,1,4,2,3,5,Positive
1112,Yes,No,More motivated to protect others,3,3,2,4,5,5,2,4,4,3,4,2,4,3,3,1,1,3,1,3,4,Does not change
4287,No,No,No strong feelings (neutral),2,4,5,3,4,5,4,4,4,5,1,3,5,4,2,3,2,5,3,4,2,Does not change
4254,No,No,No strong feelings (neutral),1,1,5,3,4,1,4,1,2,3,5,4,1,3,1,3,2,3,4,3,5,Does not change
4955,No,Yes,No strong feelings (neutral),4,4,3,5,3,2,3,1,2,4,1,3,2,4,4,1,4,4,2,3,4,Does not change
3910,No,No,No strong feelings (neutral),3,1,2,4,5,2,5,5,3,5,3,1,3,3,5,4,4,4,5,5,4,Does not change
2876,No,Yes,More confident in vaccines,3,4,4,1,4,3,5,2,3,4,1,3,5,3,3,3,5,2,3,3,2,Does not change
4524,No,No,No strong feelings (neutral),2,1,3,2,4,4,2,4,2,4,4,4,5,4,5,5,5,2,1,5,5,Does not change
2150,No,Yes,No strong feelings (neutral),5,1,4,2,3,4,4,4,1,1,5,1,3,1,2,4,4,4,2,4,3,Does not change
2104,No,Yes,Overwhelmed,5,1,3,2,4,2,5,1,1,3,1,4,1,4,5,1,1,4,4,3,5,Does not change
593,No,No,No strong feelings (neutral),3,2,2,4,2,3,4,3,1,1,3,2,3,5,2,4,1,5,3,3,2,Does not change
3867,Yes,Yes,More motivated to protect others,5,3,3,4,5,5,1,3,2,4,1,2,1,2,2,1,2,1,4,2,2,Much more positive
3786,No,Yes,No strong feelings (neutral),5,5,5,4,5,4,3,5,3,1,3,1,1,2,2,1,1,2,1,1,2,Does not change
3993,No,Yes,More confident in vaccines,4,3,2,2,1,3,3,3,3,1,3,3,2,3,1,3,3,2,2,4,4,Positive
2320,Yes,Yes,Overwhelmed,4,3,5,5,4,5,2,1,5,2,3,1,1,2,4,3,1,1,4,2,3,Does not change
2782,No,Yes,No strong feelings (neutral),5,5,3,4,1,4,3,4,2,1,1,1,2,1,1,5,1,1,1,1,2,Positive
2378,Yes,No,NA,3,5,1,3,4,4,3,3,3,2,1,4,2,1,4,1,1,1,4,2,4,Does not change
3344,Yes,Yes,More confident in vaccines,3,5,4,5,5,5,5,2,4,1,2,4,2,2,3,1,3,1,1,3,3,Much more negative
121,No,No,No strong feelings (neutral),3,4,3,4,3,1,4,2,1,3,2,4,5,2,2,3,2,5,2,1,3,Does not change
2368,No,No,No strong feelings (neutral),5,3,4,1,4,2,4,2,2,4,3,3,5,4,2,4,3,1,2,2,1,Does not change
179,Yes,No,Overwhelmed,2,2,1,5,3,4,5,3,5,2,1,1,3,1,5,1,5,1,3,1,4,Positive
3535,No,Yes,More motivated to protect others,5,2,2,5,5,3,1,3,3,3,1,1,3,1,2,3,3,1,2,2,2,Does not change
912,No,Yes,NA,4,1,1,3,2,5,2,5,1,1,4,4,1,4,4,2,3,3,3,4,5,Does not change
2940,Yes,Yes,More confident in vaccines,2,1,4,5,5,4,3,2,4,3,4,4,2,4,4,3,3,1,4,3,1,Positive
572,Yes,Yes,More confident in vaccines,4,5,5,1,5,5,3,3,5,1,3,3,1,3,1,4,1,2,3,2,3,Much more positive
4717,No,No,No strong feelings (neutral),5,2,1,2,3,3,5,4,1,2,5,5,2,1,2,1,1,4,3,2,3,Does not change
1614,Yes,No,More motivated to protect others,5,4,1,4,5,5,3,4,2,3,2,1,1,3,1,3,3,3,3,1,2,Does not change
2517,No,No,No strong feelings (neutral),4,4,5,3,5,4,2,5,3,3,2,3,4,2,2,4,3,4,1,3,3,Positive
436,No,No,NA,1,3,2,3,2,2,4,3,3,3,1,3,5,4,3,3,4,3,5,3,4,Positive
1020,No,No,NA,1,1,2,4,1,2,5,4,3,5,1,3,2,3,3,5,3,4,5,5,4,Does not change
3972,Yes,Yes,NA,5,3,5,5,5,4,4,2,2,2,4,5,4,1,3,3,4,3,1,4,3,Positive
2047,Yes,Yes,More motivated to protect others,5,4,5,3,4,4,2,2,2,1,4,3,2,1,1,4,1,4,1,1,2,Does not change
1936,Yes,Yes,More motivated to protect others,4,4,4,4,5,5,3,4,2,4,1,1,1,1,1,2,4,1,1,1,4,Much more negative
199,Yes,No,No strong feelings (neutral),3,5,1,1,5,1,3,1,1,4,2,5,5,2,5,2,3,4,3,5,4,Does not change
2035,Yes,Yes,"More confident in vaccines, Overwhelmed",4,2,2,2,1,2,2,2,4,4,2,2,2,1,5,3,5,2,1,2,3,Positive
4186,Yes,Yes,No strong feelings (neutral),3,3,3,2,1,3,1,4,2,2,2,2,3,3,4,3,2,2,1,1,3,Does not change
1094,No,Yes,More anxious about side effects,4,5,2,5,3,2,5,4,1,4,4,1,2,4,2,4,1,2,2,4,4,Positive
3335,No,Yes,More motivated to protect others,5,3,4,3,2,3,4,3,4,3,1,1,4,3,2,1,4,3,2,1,3,Much more negative
837,No,No,No strong feelings (neutral),3,5,4,5,4,1,3,2,4,4,4,4,2,1,1,3,4,4,2,3,5,Positive
446,Yes,No,More anxious about side effects,3,5,2,5,3,2,2,3,4,5,5,1,4,3,1,1,3,1,2,2,4,Much more positive
1264,Yes,Yes,More confident in vaccines,5,5,5,3,5,5,2,4,4,1,1,1,1,1,3,1,2,1,3,1,1,Positive
4346,Yes,Yes,More confident in vaccines,5,5,5,4,4,5,4,5,3,3,4,1,4,5,3,2,1,1,2,3,3,Does not change
1599,Yes,Yes,More confident in vaccines,4,3,1,5,2,4,2,5,2,1,2,3,3,1,2,4,1,1,3,1,4,Does not change
701,No,No,More anxious about side effects,3,4,3,5,4,4,2,2,4,2,3,3,1,3,4,2,2,1,1,4,4,Does not change
4062,No,No,No strong feelings (neutral),4,5,2,4,5,2,1,2,4,5,1,1,4,2,3,2,2,2,1,3,5,Does not change
2429,No,No,NA,2,3,1,2,1,2,5,3,4,4,5,1,5,3,4,4,1,3,5,4,5,Does not change
459,No,No,NA,3,2,3,1,4,4,4,2,2,3,2,2,3,3,2,4,1,2,3,3,5,Does not change
3438,Yes,Yes,More confident in vaccines,3,3,5,5,3,2,3,4,4,1,3,3,3,4,1,2,3,4,3,4,2,Positive
1849,No,No,More confident in vaccines,4,2,1,2,1,1,3,1,4,3,2,3,5,1,5,5,4,5,1,3,1,Does not change
2272,No,No,No strong feelings (neutral),4,4,3,3,3,3,4,3,5,3,4,3,2,4,5,1,2,4,5,5,4,Does not change
3271,Yes,No,NA,4,4,3,2,4,5,5,4,3,4,4,1,1,1,3,1,2,2,2,5,4,Negative
2578,Yes,Yes,No strong feelings (neutral),3,4,4,2,5,4,4,1,2,3,3,2,5,1,2,3,1,2,1,1,1,Does not change
3942,Yes,Yes,More confident in vaccines,5,5,4,4,2,4,5,3,3,3,3,3,3,2,1,4,1,3,3,1,1,Negative
2228,Yes,Yes,More confident in vaccines,5,4,1,5,2,4,2,3,1,2,1,4,3,1,5,1,1,3,1,3,1,Much more negative
1289,Yes,No,No strong feelings (neutral),3,3,5,5,5,4,4,4,2,5,3,3,3,1,2,5,2,5,2,4,4,Does not change
4269,No,No,No strong feelings (neutral),2,5,4,5,5,3,4,5,5,4,3,4,2,4,3,3,5,1,2,3,3,Does not change
3110,Yes,Yes,More motivated to protect others,5,5,5,3,5,1,4,4,3,1,3,1,3,1,3,2,2,2,3,3,2,Does not change
248,Yes,Yes,More motivated to protect others,3,4,5,4,4,3,4,2,3,2,1,1,1,1,5,2,1,2,3,3,3,Does not change
3436,Yes,No,No strong feelings (neutral),1,4,1,5,1,3,2,4,3,4,2,3,3,5,2,2,2,3,5,4,3,Does not change
1588,No,Yes,No strong feelings (neutral),3,3,4,3,3,4,4,3,2,3,2,3,2,4,3,4,2,1,1,3,3,Much more negative
3028,No,Yes,No strong feelings (neutral),5,5,5,3,2,5,4,3,3,2,3,3,2,1,5,1,4,3,5,1,3,Does not change
708,No,No,No strong feelings (neutral),5,3,2,1,3,5,2,1,3,5,5,3,5,5,4,5,4,2,4,4,2,Does not change
235,Yes,Yes,More confident in vaccines,3,3,4,5,5,3,4,2,1,1,3,2,3,2,2,3,1,4,2,1,1,Much more positive
747,No,Yes,More confident in vaccines,5,4,1,5,3,3,3,5,3,2,4,1,4,1,3,2,3,5,3,1,3,Positive
4581,Yes,Yes,More motivated to protect others,3,2,3,2,1,3,2,5,3,5,4,4,1,2,4,2,3,1,1,3,4,Positive
1787,No,No,No strong feelings (neutral),2,1,1,4,5,3,1,2,5,4,5,2,4,4,2,3,2,3,5,3,5,Does not change
2312,Yes,Yes,More anxious about side effects,4,5,4,1,4,5,3,4,3,4,2,3,1,1,3,4,3,4,5,3,1,Does not change
3305,No,No,No strong feelings (neutral),4,4,2,2,1,1,2,2,5,2,4,4,5,3,4,5,3,4,3,3,5,Much more negative
1024,No,Yes,No strong feelings (neutral),1,5,4,5,5,5,3,4,4,3,1,4,1,4,3,3,3,3,3,1,2,Does not change
4889,Yes,Yes,More confident in vaccines,4,5,5,5,4,5,1,4,5,2,4,1,2,5,1,5,5,1,2,2,2,Does not change
1822,Yes,Yes,More confident in vaccines,3,3,4,3,5,3,5,4,3,4,1,1,1,3,3,4,4,1,3,3,1,Does not change
849,Yes,Yes,"More confident in vaccines, Overwhelmed",3,1,4,2,2,3,2,1,3,5,3,2,2,4,5,5,2,5,3,4,1,Positive
619,Yes,Yes,More confident in vaccines,3,5,2,3,5,5,2,4,3,2,5,4,3,3,3,1,5,4,1,2,1,Does not change
2987,No,Yes,NA,1,4,4,5,4,2,2,1,5,2,2,1,1,3,2,2,3,5,3,2,1,Does not change
3743,No,Yes,No strong feelings (neutral),4,3,3,3,2,4,5,4,2,4,1,3,2,3,3,1,2,2,2,5,1,Does not change
3635,No,No,NA,2,2,4,1,4,1,3,3,2,5,4,3,5,2,4,3,4,2,5,4,4,Does not change
2954,No,No,No strong feelings (neutral),3,3,4,3,2,1,1,1,3,3,5,1,3,3,1,4,2,4,3,4,2,Does not change
3053,No,Yes,"More confident in vaccines, Overwhelmed",4,1,5,3,2,2,5,5,3,5,2,1,3,3,4,5,2,5,5,5,3,Does not change
730,Yes,Yes,Overwhelmed,3,4,3,1,3,2,1,4,1,1,3,2,3,4,4,4,5,5,4,5,3,Much more positive
4157,Yes,Yes,No strong feelings (neutral),4,5,3,5,4,2,3,4,1,1,3,4,1,3,1,2,4,2,2,1,1,Positive
4737,No,No,No strong feelings (neutral),1,2,1,5,3,5,4,3,1,2,1,2,4,1,3,1,2,1,3,4,1,Much more positive
2227,No,Yes,"More motivated to protect others, More confident in vaccines",5,2,5,5,3,4,4,3,1,3,3,1,4,1,3,2,2,1,2,3,4,Does not change
4016,No,Yes,No strong feelings (neutral),3,3,3,5,3,5,4,2,4,4,2,4,2,1,1,4,5,3,3,1,3,Much more negative
1771,Yes,No,More confident in vaccines,5,4,4,4,4,5,3,4,5,2,3,1,4,1,2,1,2,3,3,1,1,Does not change
4319,Yes,Yes,More confident in vaccines,5,5,5,2,4,3,4,1,3,4,1,5,3,1,5,2,3,1,1,1,3,Does not change
4863,Yes,Yes,Overwhelmed,3,2,2,2,3,2,3,5,3,1,2,2,2,4,5,5,5,5,3,3,4,Positive
223,No,Yes,"More motivated to protect others, More anxious about side effects",3,3,5,2,2,5,2,1,5,5,5,3,1,4,2,1,5,2,1,1,2,Does not change
3789,Yes,No,NA,5,5,5,3,4,3,4,2,1,4,3,4,4,1,3,3,3,1,3,5,3,Does not change
2027,Yes,Yes,More confident in vaccines,4,4,4,3,4,3,2,5,5,2,1,2,2,3,2,2,1,3,4,1,4,Positive
1676,Yes,No,No strong feelings (neutral),4,3,4,4,1,2,1,1,3,5,3,4,4,5,4,5,3,3,2,4,3,Does not change
1257,No,No,No strong feelings (neutral),4,2,5,2,3,3,2,2,2,2,5,2,3,3,3,2,3,5,2,1,1,Much more negative
2164,No,Yes,No strong feelings (neutral),2,5,4,4,5,2,3,2,4,3,4,4,3,5,1,3,5,5,2,3,3,Does not change
4473,No,Yes,No strong feelings (neutral),5,4,5,4,2,3,3,2,5,3,1,4,3,2,3,5,1,2,1,4,2,Positive
1801,No,No,Overwhelmed,5,3,3,5,5,1,2,1,4,4,1,1,4,2,4,3,5,3,4,2,5,Does not change
1720,Yes,Yes,More confident in vaccines,2,5,2,1,3,3,3,2,2,3,4,5,5,5,4,2,5,4,2,4,5,Does not change
2684,Yes,No,Overwhelmed,5,4,1,5,4,5,5,3,3,1,5,3,4,2,5,4,5,2,1,1,3,Does not change
4124,Yes,Yes,More anxious about side effects,5,3,5,5,5,5,3,3,1,2,3,1,1,1,4,3,4,3,2,5,3,Positive
3816,No,No,No strong feelings (neutral),5,2,4,4,4,2,3,3,5,3,3,1,3,3,2,3,2,3,1,2,2,Does not change
434,Yes,Yes,No strong feelings (neutral),2,5,1,4,3,2,4,1,1,1,3,3,1,2,3,2,4,1,3,2,2,Does not change
2586,Yes,Yes,No strong feelings (neutral),4,5,5,1,5,3,3,1,2,1,2,3,1,1,1,3,1,3,2,1,2,Positive
287,Yes,Yes,More confident in vaccines,5,5,5,5,5,4,3,1,1,2,1,1,1,3,1,2,1,1,2,1,1,Positive
2755,No,Yes,More confident in vaccines,4,5,4,4,2,5,2,4,1,1,2,1,2,1,2,3,1,1,1,2,1,Much more positive
1294,Yes,No,"More confident in vaccines, Overwhelmed",1,2,4,2,2,3,2,5,2,2,2,3,5,3,5,5,2,4,1,2,3,Much more negative
1045,No,No,More motivated to protect others,2,5,5,4,5,5,4,5,4,2,2,1,1,1,1,1,2,2,1,2,2,Negative
3326,Yes,No,NA,2,5,3,4,4,4,4,5,1,3,1,1,1,1,3,3,2,1,4,4,2,Does not change
3234,Yes,Yes,No strong feelings (neutral),5,3,3,2,3,5,3,5,5,5,2,4,1,3,5,1,3,4,5,1,3,Does not change
2492,No,No,No strong feelings (neutral),3,4,5,3,1,5,1,3,4,2,1,4,3,3,4,4,2,3,1,3,2,Does not change
4418,No,Yes,No strong feelings (neutral),5,2,3,4,5,5,3,3,5,2,2,1,1,1,3,1,5,2,2,4,3,Does not change
4967,Yes,Yes,More confident in vaccines,5,1,3,5,5,4,4,5,5,1,4,5,5,1,2,1,2,1,1,2,1,Does not change
746,No,Yes,No strong feelings (neutral),1,3,2,4,3,1,4,5,1,4,1,3,5,1,5,2,5,4,1,2,2,Much more negative
1215,No,No,No strong feelings (neutral),3,5,4,4,5,5,2,3,5,2,4,1,1,1,3,3,1,3,4,4,3,Does not change
2353,Yes,Yes,More motivated to protect others,3,5,1,3,5,1,1,4,3,3,4,2,1,4,4,2,2,3,3,4,5,Does not change
1327,No,Yes,More confident in vaccines,3,2,5,5,5,4,4,2,4,3,3,1,2,2,1,1,4,3,3,1,3,Much more positive
3499,Yes,Yes,More confident in vaccines,5,2,5,5,4,5,4,3,2,4,2,2,1,3,1,2,3,3,4,3,1,Negative
4484,No,Yes,More confident in vaccines,5,5,5,5,1,3,3,2,3,2,5,5,2,4,4,4,1,3,4,1,1,Negative
1328,Yes,Yes,"More confident in vaccines, Overwhelmed",5,3,4,2,3,1,2,1,5,1,5,4,2,4,5,2,3,5,1,3,2,Positive
2293,Yes,Yes,No strong feelings (neutral),5,4,3,4,4,5,3,5,3,2,4,2,2,2,4,2,4,2,2,3,2,Does not change
3160,No,No,No strong feelings (neutral),5,5,3,5,2,5,3,2,3,1,4,4,4,4,5,3,4,5,5,3,4,Much more positive
3741,Yes,No,No strong feelings (neutral),3,4,5,5,3,5,3,5,4,3,1,4,1,1,4,3,5,3,2,2,3,Positive
3764,Yes,No,Overwhelmed,2,1,2,5,2,2,4,4,3,3,4,3,1,5,5,5,5,2,2,3,1,Does not change
4616,Yes,Yes,No strong feelings (neutral),4,5,4,4,3,5,2,2,2,2,1,3,4,2,4,5,2,1,4,2,3,Does not change
218,No,Yes,No strong feelings (neutral),1,3,2,3,4,5,5,5,3,3,5,2,4,2,2,4,4,4,4,4,1,Does not change
3061,No,No,No strong feelings (neutral),2,2,3,4,4,4,5,3,4,2,1,4,1,4,2,5,2,5,1,3,4,Much more negative
1280,No,No,No strong feelings (neutral),5,1,2,5,3,1,1,2,4,3,3,3,1,3,4,5,5,5,4,1,4,Does not change
3459,Yes,No,More confident in vaccines,5,5,3,3,3,4,4,2,4,1,1,1,2,1,1,1,1,2,5,1,1,Does not change
2223,Yes,No,"Overwhelmed, More anxious about side effects",3,4,5,3,4,3,4,5,3,1,1,5,1,2,5,1,2,3,2,3,4,Negative
1715,No,No,No strong feelings (neutral),4,1,2,3,2,2,5,3,3,4,4,5,3,3,2,4,2,2,4,3,5,Does not change
377,No,No,No strong feelings (neutral),4,2,3,3,5,5,4,5,3,2,4,3,2,1,1,4,1,1,2,4,2,Does not change
2198,No,Yes,More confident in vaccines,3,4,3,3,2,4,2,2,2,4,2,3,3,3,5,2,2,4,1,2,5,Positive
3895,Yes,No,More confident in vaccines,1,2,5,2,1,3,3,5,2,5,5,2,1,1,3,2,3,4,1,4,2,Does not change
4396,No,Yes,More anxious about side effects,4,4,5,4,5,4,4,4,4,1,2,1,3,1,2,2,2,3,3,3,1,Does not change
3996,Yes,No,More confident in vaccines,4,5,1,3,3,4,3,4,4,1,1,1,3,5,4,2,2,2,2,1,2,Does not change
2152,No,Yes,Overwhelmed,1,3,5,2,4,5,5,4,1,3,4,2,3,2,5,4,3,2,5,3,3,Does not change
3643,No,No,No strong feelings (neutral),1,4,1,3,1,1,4,4,4,4,5,5,4,1,4,4,5,4,3,1,5,Does not change
1896,Yes,No,No strong feelings (neutral),3,5,2,2,4,5,2,5,3,3,2,4,3,4,3,1,2,2,2,1,1,Does not change
2448,Yes,Yes,More confident in vaccines,3,4,3,1,1,1,2,3,3,2,4,3,1,4,4,4,3,2,4,4,3,Does not change
3198,Yes,No,No strong feelings (neutral),4,4,2,3,5,4,3,4,3,4,5,2,5,1,5,2,1,5,2,2,3,Does not change
4838,Yes,No,More confident in vaccines,5,1,2,2,3,3,3,2,1,3,5,5,3,5,3,3,3,4,5,4,5,Does not change
4662,Yes,Yes,More confident in vaccines,5,5,2,5,5,3,3,2,4,1,1,4,5,1,2,5,1,2,1,1,5,Does not change
3013,No,No,No strong feelings (neutral),4,1,3,4,1,2,4,3,4,1,4,4,3,5,5,4,3,5,2,5,3,Negative
2963,Yes,Yes,More confident in vaccines,5,3,4,2,4,5,5,2,5,2,3,4,3,1,2,2,1,2,2,2,2,Positive
2170,No,Yes,More confident in vaccines,3,4,4,2,2,5,1,3,3,4,3,4,3,3,5,4,3,4,5,4,3,Does not change
2703,No,No,No strong feelings (neutral),1,3,3,1,2,2,3,3,3,5,3,5,3,3,4,3,3,5,5,2,5,Positive
305,No,No,No strong feelings (neutral),4,4,4,5,3,5,2,2,3,4,3,4,1,3,1,2,2,2,4,4,4,Does not change
2268,Yes,No,More confident in vaccines,3,5,4,5,1,4,5,3,5,5,2,3,3,2,2,1,1,2,3,3,4,Much more negative
3085,No,No,More motivated to protect others,4,4,5,3,4,3,3,2,2,5,5,1,1,2,4,3,3,2,3,4,2,Positive
2551,No,No,No strong feelings (neutral),1,4,5,5,1,3,3,5,3,4,5,4,1,4,3,3,4,2,4,4,2,Does not change
234,No,No,No strong feelings (neutral),3,4,2,3,4,2,4,2,4,2,5,5,3,5,5,4,3,2,5,4,4,Does not change
2229,No,No,No strong feelings (neutral),3,2,4,4,1,1,2,5,2,5,2,4,2,1,2,4,4,5,4,4,3,Does not change
4027,Yes,Yes,More motivated to protect others,4,1,3,3,4,3,3,4,2,4,1,2,4,3,4,1,2,5,3,3,2,Much more positive
3333,Yes,No,"More confident in vaccines, More anxious about side effects",1,2,5,5,3,4,5,4,4,4,3,5,4,4,2,5,3,1,5,4,4,Positive
339,Yes,Yes,No strong feelings (neutral),5,5,4,3,4,2,4,2,4,3,2,1,5,4,1,2,3,4,5,4,4,Negative
219,Yes,Yes,More motivated to protect others,5,5,5,5,1,2,3,3,4,2,1,2,2,1,3,4,2,2,5,1,1,Negative
3298,Yes,Yes,More confident in vaccines,5,1,2,5,2,5,3,1,3,3,4,3,3,1,4,3,2,4,4,1,1,Does not change
1295,No,No,NA,1,4,2,5,5,3,2,3,3,1,1,1,5,3,3,4,1,4,5,1,2,Negative
1071,No,Yes,More motivated to protect others,2,5,5,5,4,5,2,5,3,2,5,3,1,5,2,3,5,1,3,2,1,Positive
1853,Yes,No,No strong feelings (neutral),3,4,1,1,4,4,2,4,3,4,2,4,3,2,2,4,3,3,5,3,3,Does not change
4862,Yes,No,No strong feelings (neutral),4,2,2,5,1,1,4,2,1,5,4,3,2,4,2,4,3,2,4,5,4,Much more negative
2814,No,Yes,No strong feelings (neutral),5,4,5,5,4,2,5,2,1,1,1,1,3,2,3,2,1,4,3,1,4,Does not change
2327,Yes,No,Overwhelmed,4,5,1,3,5,5,2,4,2,5,1,4,1,3,5,2,1,3,3,2,3,Does not change
2033,No,Yes,"More confident in vaccines, More anxious about side effects",4,4,5,4,2,2,3,3,1,1,4,3,2,3,2,3,3,4,1,2,3,Does not change
1009,No,No,No strong feelings (neutral),3,4,3,4,3,4,5,5,3,4,3,3,1,3,2,4,3,5,2,5,1,Negative
2181,No,Yes,More confident in vaccines,5,5,4,3,5,3,5,1,2,3,4,2,1,4,2,1,3,1,1,1,4,Does not change
49,No,No,No strong feelings (neutral),3,4,4,5,5,3,5,5,5,1,4,3,2,1,3,3,1,1,1,1,1,Does not change
1490,No,No,No strong feelings (neutral),4,5,2,3,5,2,2,2,3,2,2,3,3,5,3,2,2,2,2,4,2,Much more negative
3832,Yes,Yes,No strong feelings (neutral),1,5,4,4,5,1,4,3,4,1,2,1,2,4,4,5,3,4,2,4,3,Does not change
478,No,Yes,No strong feelings (neutral),3,3,5,5,5,5,1,1,2,2,1,3,5,2,4,2,2,2,4,3,5,Does not change
2220,No,No,NA,2,1,5,5,2,3,2,4,4,3,2,1,2,4,4,2,3,3,3,3,1,Does not change
327,Yes,Yes,More confident in vaccines,5,2,2,2,3,3,3,1,2,5,1,2,3,3,1,2,2,1,2,4,4,Positive
1904,Yes,Yes,No strong feelings (neutral),4,4,3,3,1,3,1,1,4,3,2,4,2,4,3,3,4,3,1,2,1,Does not change
2186,Yes,No,NA,4,1,2,2,4,4,5,5,4,1,3,4,4,3,4,5,4,2,2,3,1,Positive
4649,Yes,No,Overwhelmed,3,5,2,2,3,4,3,2,2,2,5,3,4,2,5,3,3,3,5,4,1,Positive
4725,No,Yes,No strong feelings (neutral),3,5,4,2,3,2,4,5,2,3,3,1,2,5,3,3,1,2,4,1,2,Negative
3656,No,Yes,No strong feelings (neutral),3,5,5,2,4,1,3,3,4,1,2,5,2,3,3,1,3,3,4,2,4,Does not change
1846,No,Yes,No strong feelings (neutral),3,4,2,2,1,4,2,1,3,3,5,5,5,5,5,3,3,2,1,4,1,Does not change
753,Yes,No,No strong feelings (neutral),1,4,1,3,3,4,2,2,2,4,5,5,5,5,1,5,5,2,4,4,5,Positive
3987,No,Yes,No strong feelings (neutral),3,4,4,1,5,5,3,4,1,3,1,5,5,3,1,5,1,3,2,4,5,Positive
393,Yes,Yes,More motivated to protect others,2,5,3,5,5,3,5,5,3,4,1,1,1,3,3,1,1,2,2,3,2,Much more negative
3425,Yes,No,NA,5,2,5,4,5,3,5,5,3,3,2,3,1,3,2,1,1,2,2,2,3,Does not change
2366,Yes,Yes,More confident in vaccines,3,4,5,1,5,4,3,2,2,1,5,3,1,3,2,4,1,1,3,3,3,Negative
2661,No,No,More confident in vaccines,3,5,4,4,5,5,5,5,1,1,1,3,1,4,1,1,1,2,1,1,2,Much more negative
105,Yes,Yes,No strong feelings (neutral),5,4,5,5,5,5,3,2,1,1,3,1,1,4,2,1,1,4,3,1,1,Negative
45,Yes,Yes,More confident in vaccines,4,5,5,2,2,2,3,3,5,3,2,1,4,4,4,2,2,2,2,4,3,Much more positive
3882,No,No,No strong feelings (neutral),3,2,1,5,5,5,2,4,3,2,2,2,2,2,3,1,3,5,3,5,3,Positive
4224,Yes,No,No strong feelings (neutral),5,5,5,5,1,1,2,2,4,5,3,4,4,1,4,5,5,2,2,3,3,Does not change
526,Yes,No,More motivated to protect others,5,5,4,1,5,5,3,2,2,4,1,4,2,1,3,3,4,3,1,1,3,Negative
3069,No,No,No strong feelings (neutral),4,2,4,2,4,4,4,1,2,5,4,3,4,1,4,3,5,4,4,2,3,Does not change
3670,No,Yes,Overwhelmed,2,5,4,3,5,5,2,2,3,1,3,1,2,4,4,4,4,5,5,1,3,Positive
2784,Yes,No,No strong feelings (neutral),4,3,3,3,5,4,1,3,4,3,3,4,5,4,3,2,2,4,2,4,4,Negative
1054,No,Yes,More motivated to protect others,5,5,5,5,5,5,3,4,1,2,1,3,1,4,3,1,3,1,4,1,4,Much more negative
4823,Yes,Yes,No strong feelings (neutral),4,5,2,5,5,4,4,2,5,3,3,2,4,1,2,2,3,2,3,2,3,Does not change
1879,No,Yes,No strong feelings (neutral),3,1,5,5,4,3,4,2,3,5,1,5,2,4,4,2,1,5,3,2,3,Does not change
1955,Yes,No,Overwhelmed,3,3,3,3,1,2,4,3,3,3,2,2,2,4,3,3,1,2,3,2,3,Negative
948,No,No,No strong feelings (neutral),2,3,3,3,4,2,3,5,1,1,2,4,5,5,2,2,1,1,1,3,2,Much more negative
4241,Yes,Yes,More anxious about side effects,5,2,2,5,5,2,4,2,2,3,5,5,3,3,2,5,4,4,4,4,5,Does not change
4530,Yes,No,No strong feelings (neutral),5,3,4,2,5,3,3,1,5,1,2,3,1,1,3,2,1,3,1,2,3,Does not change
3363,Yes,Yes,More confident in vaccines,4,5,4,3,5,5,2,4,1,2,4,1,5,2,5,2,1,5,5,2,3,Does not change
1559,Yes,Yes,More confident in vaccines,5,5,2,5,5,4,3,2,2,1,3,1,3,1,2,2,3,1,1,3,1,Much more positive
3924,Yes,Yes,More confident in vaccines,3,5,1,3,5,2,2,3,2,1,2,1,3,4,2,5,5,3,4,3,2,Does not change
1785,Yes,Yes,No strong feelings (neutral),5,2,2,2,2,5,2,3,3,3,1,2,3,4,4,3,4,3,1,4,3,Much more negative
3157,Yes,No,No strong feelings (neutral),3,3,3,4,4,3,3,3,4,5,3,5,4,4,4,3,3,3,4,5,4,Does not change
2645,No,Yes,Overwhelmed,5,2,3,3,3,2,4,5,3,1,1,1,3,2,5,3,4,2,1,1,1,Does not change
2309,No,Yes,"More confident in vaccines, Overwhelmed",3,1,1,3,2,3,2,3,2,3,5,2,3,3,5,3,2,3,5,3,4,Does not change
